,video_id,comments
285,RYp6SPNSLxw,"['❤❤❤❤❤❤❤', 'Привет из 2023!! Я так скучаю по бп из 2020.. это моя первая группа.жаль конечно что они расспались. Таких бп я любила', 'I’m so excited', 'QUEEN LİSA👑', ""Que rapido pasa él tiempo :')"", '❤❤', 'As always Lisa is the best', 'LİSA BESTTTT', '664', ""Mahal kita LISA,you're the best.""]"
286,fpVs15zmMCs,"['가끔 카자흐어로 들리는 단어도 있어요 블랙핑크 사랑해요', 'Yay❤❤', '😍😘😘😍😘😘😘😍😍😍😍😍😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😍😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘', 'Jisoo’s dance should of won 😂I don’t know what was so great of Lisa’s😭', 'Anyone know where i can watch the secret files episode', 'I want more of blackpink’s variety show.', '🎉🎉🎉🎉🎉', 'Sticking out your gyat for the rizzler', ""Roseanne's clock dance REALLY freaked me out..."", 'Please keep Blackpink forever!❤️\u200d🔥💖🖤💖🖤💖']"
287,XO56k_hOftU,"['anh Nghĩa yêu Jisoo, Rosé, Jennie, Lisa', 'Rosè with her teddy bear is sooooo cuteeeee', 'Jennie is a 🔥 hotttttty🔥', '❤❤❤❤❤❤❤❤🍒🍒🍒🍒💗💗💗💗🌼', 'Lisa is so cute🥰\nJennie is so pretty💖\nRose is so beautiful✨\nJisoo is so shy☺️', 'Selena ❤', 'Jisoo nooo jajaj', 'I love you  selena and blackpink', 'KAI😭😭', 'For Real. I never realized it until now, that Jisoo had literally the minute part. Wth 😮']"
288,Is0iob8lz4w,"['Rose can go in hot water 😂😂', 'Kok ngeblur sih😢', 'Jennie so cute❤', 'Blackpink is my favourite k-pop idol and I’d also watched this along time ago but i just love watching them', 'I like black Pink', '4:49', 'พี่ลิซ่าต่อสันยาเถอะค่ะหนูอย่ากดูพี่นะหนูชอบดูพี่มากเลยพี่ต่อสันยาเถอะค่ะหนูชอบดูพี่นะค่ะ😢', 'เชรดโด้', 'I Love you', 'Lisaaa itu ada laci meja🗿🗿']"
289,uKECHoewS08,"['지수너므기여워❤❤❤😻😻', 'Ahhh.... I really choosed the ones that jennie chose😂', 'Jennie can understand blinks more than anyone 💖💖', '11:23 no one said how HIGH the cliff is 💀', 'I love u jisoo ,jennie , lisa when I be older I will come to ur house ❤❤❤❤😊😊😊😊😊cuzz now iam just 10 yrs old', 'we want you guys to be our elder sis because we look up to you guys ', 'Jendeukieee is so smart ❤️\u200d🔥', 'Hi I am winsdaye', 'jisoo new drama', 'Jennie woww']"
290,DBDmov0fBSs,"['8:13 so cute🧸🌺', '❤❤❤❤❤', 'so cute omg❤', 'maravilhosas', 'CAPYBARAAAAAAA', 'Rose🌹😘😂🐶', 'Rose giống công chúa quá❤😊', 'Aaaaa cakep cakep', 'ةززى', '❤❤❤❤❤😊😂🎉']"
291,27h9SJcIdM0,"['ปังมาก', 'Best choreography that I have seen of blackpink 💖🖤', 'Какбудо. ᏒᎾᏴᏞᎾX', 'Da', 'O kadar ayakkabı var niye giymediler neyse zepeto ve BLACKPİNK VOOVVV', 'The worst collab of Blackpink to me,but still in love with thiss', 'Esa aplicion es sepeto?', 'Gomex boobies should be little bit bigger than the rest.. than it will b realistic Anime', 'Que legal no Ze peto', 'no se separen por favorrrrrrr😭😭😭😭😢😭😭']"
292,GGRN3OUKX50,"['FOFAS', 'LINDAS', '،', 'BP X SG - IC DPVT.', 'اسودوردي و سيلينا غوميز- إيس كريم فيديو أداء رقص تشويقي.', 'Selpink<3', 'Ice cream', 'I hope dance <Ice Cream> and <Ready for Love> will be shown at the BORN PINK CONCERT!', ""Everybody wants to be the 5th member of BlackPink'"", '🐣🐣🐣🐣']"
293,bO8hS_W3BPE,"['hey blackpink', 'JUST SAYING-💀', 'Ice cream 🍦 \nMy flavor was strawberry 🍓 chocolate 🍫 and more like mint chip, and vanilla', 'Blackpink with Selena Gomez\nIce cream M/V = 876M views\nIce cream Dance Zepeto = 142M\nIce cream Lyric Video = 18M\n\nBehind scene video\nSelena gomez Channel = 19M\nBlackpink channel = 25M', 'Capybara', 'Black pink 🥲🥲🥲🥲🥲💫', '❤❤❤❤🎉🎉🎉🎉', '❤❤❤❤❤❤❤❤', 'Black pink 😊😊😊😊😊❤❤❤ jisoooo😊😊😊😊😊 iLOVE BLACK PINK', '👍👍👍👍👍👍']"
294,3nZf_hL4g8A,"['ಥ\u2060‿\u2060ಥ FINALLY the day has come, jennie confessed to roséಥ\u2060‿\u2060ಥ (LOL)', 'hiคนไทย, hello Tyler how are you what are you doing', 'انا احب ليسا❤', 'The way jisoo looks at jennie❤❤❤❤', 'All members are cute but jisoo is to cute🖤💓', '❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', 'Lisa jisoo jennie rose blackpink and me', '❤❤❤❤', 'Lisa so pretty', '6:06']"
295,vRXZj0DzXIA,"['My favourite song....🥺\U0001faaf💐', 'Ice cream❤', ""'ICE CREAM' ES ASOMBROSA Let Go  Blinks  Vamos por  900 Millones  PARA  'ICE CREAM' Vamos  por Nuestras Reinas : BLACKPINK & SELENA GOMEZ!!!"", 'đỉnh', 'blackpink in your area❤', 'Blackpink queens❤', 'Beautiful ❤', 'Dipping = cicah', 'Bp solo', 'Anyone May 28 2023?']"
296,ySo1_loUkcQ,"['0:05 i love this moment', 'I love this MV so much :)))', '🍨Nice girls👧素敵な笑顔です😃', '❤❤❤❤❤', 'Look at face Lisa in 0:05', 'BLACKPINK', 'they never met', 'Eu adorava! Foi o melhor tempo da minha vida quando essa musica lançou!', 'The best', 'Ice Cream Chilling chilling']"
297,dGCSeyKL5dE,"['I love them soooo much', '2023 anyone?', 'Love you blackpink', '🥰❤️🥰', 'Bi anda kendimi buldum ozlemisim bu comebacki', 'Cg❤😊', '83.63 M', 'Lisa, I would still love you, but when you insulted Prophet Musa, you insulted Islam, which means that you insulted our religion, and it is reasonable that I should not be silent. 😢💔😭', '🛐🛐🛐🛐🛐', 'I love you blackpink 🖤\U0001fa77🖤\U0001fa77🖤\U0001fa77🖤']"
298,ppYWU34iMFo,"['The way Jisoo said:Baby dont cry', '❤', 'Roseyi seviyorum❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊', 'Jennie is the definition of perfectionist 💚', 'Jennie is the best 💚', '1:58 Jennie voice❤️', 'Hot wheels 2 with 🖤💘who is multi tasking😉❤️❤️❤️❤️🫂🥰🫰🦋🌞🍀🐞👋', 'Jennie Kim 🎉🎉', 'The way jennie said ""are you ready?"" to jisoo was super cute 1:58 the laugh was very very cute after jisoo growled at her 2:00', '1.59 jennie voice is so cute♡']"
299,Cct4uQTwkF4,"['Chaennie❤❤', 'Jennie is so cute😊', ""Please blackpink don't leave yg entertainment"", '2:54  Rose is so cute 😂😂😂😂😂😂😂❤❤❤❤❤❤❤😊', '0:07 0:10 0:11 0:11', 'We all let\'s get to know that Jennie is master queen of pranks 4:23 I burst out laughing when jennie said to lisa ""Annyeong""', 'Jisoo knows lisa well', 'Cute', 'Nice🎉🎉❤❤', 'Jennie is mixture of everything really she talented in everything ❤❤❤❤❤ the main i love her ❤ she so cute😊']"
300,TqEPcWkPEBk,"['💕❤️💕', 'Jisooyaa', '97.17 M', 'BLACKPINK🖤💓\nLOVE😍', 'Excited for everything Blackpink offers 😞⭐', 'lisa se ve tan linda 💐', 'queens of gold', 'QUE SAUDADES DISSO', 'Rośe 💖', 'This was so funny omg']"
301,784TL-z1P5g,"['Love u JENNIE ❤', 'Love u BLACKPINK', '🥰💕🥰', 'Why was this soooo cuteee😢😢', 'Сейчас пересматриваю и ловлю дежавю', 'and now has been 7 years 😞', ""If you watch it in 2023...You'r not along😂❤BTW happy 4th anniversary Blackpink and Blink❤"", 'Jichuu is real princess ❤❤❤❤', 'Jisoo trying not to laugh at lisa but failed', 'My poor jennie♡ but you always slayyy no matter what you wear♡']"
302,2Ccv0YfDLBc,"['WE NEED STUFF LIKE THIS FOR THEIR 8TH ANNIVERSARY!!!!!!!!!!', 'Wow nice celebration birthday 😘🥰🥰😍🥰😍😍🥰🥰😍🥰🥰🥰😍😍', 'I have been a blink for 7 years!!!Omg i luv this yall pls do this bck for ur 8th anniversery', '2023🤖', '17:45 I feel so proud cause I know how he do it', '2:53 lol jennie', 'I think jisoo fits the role elsa and rose anna and lisa could be what jennie is and jennie could be olaf and yes but jennie why does she want everything 😐...', 'I LIVE YOU BLΛƆK  PIИK', 'İce queen💌💌💌', '🖤\U0001fa77 so cute lisa is funny 😂']"
303,BjAjGUVCpDU,"['🥰💕🥰', '❤Blackpink you are the best ever ❤', '95.085 M', 'que lindas', '❤I love you blackpink 💓 💖', 'I love blackpink Forever ❤️❤️❤️❤️', '🥰', '평소처럼 완벽 🌟🫶🏻', 'اهخ يالقهر على الاقل كملتو ياجينسو', '나는 내가 사랑하는 방식을 사랑한다 🥺🖤💗']"
304,UnGzwoYOEc8,"['I LOVE YOU BLACKPINK🥰', 'Vk c iem dthw qué :33', 'Roses vocal is so sweet😭😭😭❤️❤️', '❤️🥰❤️', '💜', 'Rose and Jennie have the best vocal here', 'rosé beautyجمال روزي😩💗💗💗', 'I wiss Blackpink😭😭😭😭', 'I wiss Blackpink😭😭😭😭', 'Miss']"
305,LcGgtIRi-EU,"['❤❤❤❤', '❤️💕🥰', '안녕하세요 블랙핑크, 저는 당신의 열렬한 팬입니다. 제가 갈게요.', 'Jejak.', 'I have been watching blackpink shows and i think Jennie is really smart', 'i love u, always ❤', 'احبك ورزيييي💔ردي على 💔', 'Love u lisaaaa ❤❤❤❤❤❤', 'Jisoo 😂', 'Really miss them ❤']"
306,7PpUuLYWcs8,"['anh Nghĩa yêu em Jennie, em Jisoo, em Rosé, em Lisa', 'Jisoo sexy and cute ❤❤', 'JENNİE MY LOVE', 'اسودوردي- كيف يعجبك ذلك؟ في انديغايو فوز الأول.', 'Jisoooooo❤❤❤❤❤❤', 'Jennie kiss you goodbye😭😭😭 SHES so hot😍😍😍😍😍', '2023👇❤️', ""Damn'''''' Their voices are just naturally beautiful''''''''''''"", 'Lisaaa🔥🔥🔥', '💖💖💖💖💖🌟🌟🌟']"
307,yuU7RwiXXlM,"['❤❤❤❤', '블핑 보고싶당 컴백해줘😢', 'Rose: amına amına amına', '6:05 Essa cena foi de tirar o folego, Lisa sensualizar para Jennie, tá igual as ficadas mais quentes. 🔥😂😂', '지수가 옷 때문에 등을 잘 느끼지 못하는 것 같아 😂😂 \n어제 기분이 되게 다운 되어 있었을 때 굳이 이것을 찾아 봤다. 역시 잘 웃고 매번 봤다.', '이번 에피 진짜 좋음', 'Astaga kalian semua lucu sekali...  Aku terbahak bahak melihatnya', '😍🥰😇', 'amo vc lisa jennie rose  e jisoo', 'Jejak']"
308,21Zo1sjN3gY,"['Love you so much', 'JENNIE', 'Défkk😊', '1:11Lisa said she is so cute❤', '26:38', '25:00', '43:43  갠차나여~ ㅋㅋ 셀프디스 개웃겨', 'CADA DIA MAS ENAMORADA CE BLACK PINK...SON LAS 4 HERMOSAS TALENTOSAS Y TIERNAS', 'Jennie te amo desde Argentina...y  Black Pink  es muy especial para mi vida ... las adoro---Jennie Lisa Rose y Jisooo ...son hermosas', ""Jennie used to b so interactive in the album era, she's the one who got me into BP, I wonder if she's going thru burn-out lately, she really seems so tired these days😢""]"
309,04lxLDmFaOE,"['Jisoo is so pretty ❤❤❤❤❤', 'I love you BLACKPINK 💖💖💖💖💖', 'Amazing performance', ""It's a very beautiful song in PUBG Mobile 😍"", ""Jisoo's magic top"", 'I love jennie, she is my bais❤❤❤', ""Idk why but I like rosé outfit in here alot so that's why after 3 years i came to see"", 'Blackpink the best!!! 💖💖💖💖💖🖤🖤🖤🖤🖤', 'The first thing i do when watch this, is like 👍', 'I love u jennie ❤']"
310,U_RL_wbowhw,"['😇😇🥰🥰🥰🥰🥰🥰🥰🥰🥰😍❤️❤️❤️😍❤️❤️❤️😍❤️❤️❤️❤️😍❤️❤️🙏🙏🙏🙏🙏😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🥰😘❤️❤️', '2023🥺✨', 'I love u guys.I really want to go to ur concert', 'Do you come to Turkey😅 Please come villa ve blackpink', 'Anyone', 'Backpnk no BTS yes', ""I love how they don't use green screen"", '❤❤❤❤👍👏👏👏👏🖤💗1️⃣👑💎great 🌹🌹🌹🐞🍀♾️👋', 'love you every one from bp', '❤❤❤❤']"
311,32si5cfrCNc,"['Slayed queensss', 'I love thiss', 'Those coming from 2023, raise your hand! 🤚 ❤', 'I love how you like that and i love blackpink ❤🎉❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉😊', '당신 지역의 블랙핑크 🖤💗', '안녕하세요 로즈를 사랑합니다. 응원봉을 갖고 싶은데 로즈 장난감이 있어요', 'Dunyodagi eng zor qoshiq bolsa kerak', 'Ggh', ""Yesssssssss SLAY QUEENS BLACKPINK 💖💓💕💖🖤💕💗💗💖🖤💕💖🖤💖💓🤩😘😘🤩🤩😘🥰😍💘💘💘💘💘💘💘💘 I'm a real blink"", 'Ohh jennie is best']"
312,JLOwA3o6Zr0,"[""We all gonna ignore the fact that there's a illuminati sign at the first chorus? And there's another sign before the ending too"", 'I rewatchEd it and guys please look at the background', '10/10', 'They saw the triangle and the eye behind 😮😮', 'The illuminati sign...', 'The Triangle and the eye 1:55 🌚', ""So, everyone's gonna ignore the illuminati sign in the background? 0:57"", '❤❤❤❤❤', 'Love them so so much! ❤', ""Fact - Jennie's hair and dress is blackpink😅😅😅""]"
313,1viIqwCiEr8,"['I GOT THE HEART 🫶🏻', ""ok but can we talk about chesir for sec ? she's stunning 😭"", ""blackpink is always queen❤ lot's of love from Nepal 🇳🇵"", '0:55 리사가 최고로 멋있어', 'a roupa que a jennie estava vestindo é muito bonita, qualquer roupa fica bonita nela.', '❤️❤️美好愛分享感恩與㊗️福❤️❤️', 'Fashion icon Jennie ❤️', 'over 100m by now❤ 5:44', '7:40 Too funny 😂 Poor jenny', 'Wow']"
314,t0RcZWn085g,"[""I LOVE THIS SONG IT'S MY FAVORITE 💕"", '0:29 1:36 Rosie and Jichu 🥰💕', 'Who Are the characters?', 'Black pink love', 'just love it', 'I like the song🎉 how you like that🎉😊', 'No. Black pink Only bts❤', '日プからきたけど、やっぱりオーラすごい❤', 'Лучшие BLACKPINK 💖💖💖💖💖', 'they were just slayinggg']"
315,KVsRHth92Jw,"[""Jisoo's iconic dance minute / El icónico baile de Jisoo minuto: 1:47"", 'Everything about them is iconic', 'Jisoo ""dance""', '4:33', 'Yes Queen blackpink forever', '“Dance “ của Jisoo đáng ỉu quá', 'Those haters think you are ugly 🥺😭', 'Why does lisa  look like jk here 😂 2:40', 'love love love how you like that 😘😁😄', 'Anyone']"
316,ioNng23DkIM,"['Ребята как вы думаете за кого они за Россию или за Украину?', ""'HOW YOU LIKE THAT' ES IRRESISTIBLE  Let Go Blinks Vamos por 1.3 B Para  'HOW YOU LIKE THAT' VAMOS POR THE ONLY BEST BIGGEST GG : BLACKPINK!!"", '❤❤❤', 'Omg rose🔥🔥', '❤❤❤', '❤❤❤❤', '❤❤❤❤', 'Omg rose🔥🔥', '❤❤❤', '❤❤❤']"
317,Hqqn8uCtk_A,"['❤❤❤❤❤❤❤❤❤❤', 'This teaser really reminds me of quarantine', 'OMG we have now song 🔥', 'idk but it music sounds gives sultan sulaiman vibes', 'これが来た時のワクワク感やばすぎて草', '2023?', ""I really remember when I was excited about this comeback. Oh, it's been three years. Oh my goodness 😭😭💗"", '164k', '0:12 part of official studio acapella 😩', '.']"
318,At50B3NJbPc,"['Best teaser', 'Lisa in this consept teaser is ICONIC!!!', 'who microwaving them?😭', '3 years? I feel like this was released a day ago time flies 😕', 'El primer vistazo a How you like that uffff', 'aacckk', 'Most iconic kpop teaser in the industry', 'i love you blackpink', 'They misled us sooo bad', 'jennie looks baby bear']"
319,cVz8UQznK-U,"['Pretty jisoo 🌹🌹🌹❤️', 'Jisso❤fans and black pink🖤fans', 'Jisooo vsooo ❤❤', '😍😍😍😍😍😍😍😍😍😍', 'Jisooooooooo❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', 'Jisoooooooooooooooooôooooooooooooooooooooooo❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤', 'UZBEKISTAN 🇺🇿🇺🇿🇺🇿🤝', 'Jisoo ❤️❤️❤️', 'I’m sorry I called you a monkey I was just joking if I actually meant I called you a monkey I would I would like be sad because I love this YouTube channel', 'Jisoo I you fan ❤️❤️❤️❤️']"
320,i8hicLO6gwY,"['❤❤❤', 'Lisa-jisoo=lisoo BLACKPINK.   But Jennie+Rosé=chaennie How you like that', 'أنا أحب ليسا كثيرا❤❤❤❤', 'YG is lucky to Have Telented Women like LISA ❤', 'Lisa look Black 🖤😎', '😊', 'Lisaaaaaaaaaaaaaaaa❤❤❤❤❤❤❤❤', 'Blackpink Jisoo,Jennie, Lisa and Rose come to Greece pleaseeeeee 🙏🙏🙏 i want to see you live at Athens Greece so much🙏🙏🙏 and i just want to tell you that you are my. Idols and i live you❤❤❤', 'Blackpink I love you so much thank you for showing me what does the real Music like❤❤❤', 'Lis ailove you lili 😍💟']"
321,ZkbNDErPFko,"['316', 'Queen ~JENNİE~❤😍😍', 'Jennie 😂😂😂😂😂😂', 'Jennie❤😊', 'Haters : *DEAD*\nJennie looks beautiful even in the weird make up.', 'I love you Jennie 💕😗😗😗💕💕❤❤', 'UZBEKISTAN 🇺🇿🇺🇿🇺🇿🤝', 'Jennie nin gözlerin altı kıpkırmızı olmuş sanki birisi dövmüş gibi duruyor😂❤', 'How you like that🎉🎉', 'masa ni kenangan betul ek gilo2 a form 5 pkp']"
322,RbHXthF3GSU,"['844', 'Rosé so cute ❤👇', '당신은 매우 아름답습니다❤😍', 'Freaking icon I love her sm', '❤❤❤❤❤😊😊😊😊😊😢😢😢😢😢', '🌷😍', ""I have a feeling this is Rose's or Jisoo's era!!! I can't forget this makeup layout, it's incredible🙉"", 'UZBEKISTAN 🇺🇿🇺🇿🇺🇿🤝', '❤❤❤❤❤❤❤❤❤❤❤❤', 'BOP❤❤❤']"
323,ZjGiK87EaQ0,"['❤❤❤❤', '😮😮', 'jaja bueno llego la hora de empezar a ver esta serie', 'Blackpink in your area', '❤❤❤❤', 'Miss u blackpink', 'Hello❤❤❤❤', 'Rose đẹp quá😍🤩', 'I forgot how crazy their spoilers were😅 I miss them❤', 'Blackpink in your area❤']"
324,tOCUE8wRQYY,"['Lalisa Queen 🦋💖💖', 'Great performance and they all sing perfectly even in Japanese 🖤💓', 'ILove belakpek', 'Who’s watching this in 2023 😢 I freakin love these four amazing , strong , beautiful souls', 'I love how Jennie looks in that black jacket - it suits her so well!', '0:57 oooooh jisoo is so gorgeous ✨✨✨✨', '0:48 beautiful 💖💖💖💖', '2:10 beauty queen 👑', 'The crowd is almost silent', '1:50 amazing']"
