,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
531,GE7x2fVVsXM,BLACKPINK,BLACKPINK - OPENING MEDLDY 0812 SBS PARTY PEOPLE,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - OPENING MEDLDY 0812 SBS PARTY PEOPLE]

#BLACKPINK #PARTYPEOPLE #OPENING #MEDLDY #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-08-13T08:28:12Z,16290030,446924,,10614,PT5M9S,hd,false
532,_7TMluHVx4Y,BLACKPINK,BLACKPINK - 'SURE THING (Miguel)' COVER 0812 SBS PARTY PEOPLE,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - 'SURE THING (Miguel)' COVER 0812 SBS PARTY PEOPLE]

#BLACKPINK #PARTYPEOPLE #MIGUEL #SURETHING #DANCECOVER #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-08-13T08:27:59Z,110389047,1779611,,69550,PT3M24S,hd,false
533,X3P6dnL2OyY,BLACKPINK,BLACKPINK - 'PARTITION (Beyonce)' DANCE COVER 0812 SBS PARTY PEOPLE,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

CHOREOGRAPHY BY : KYLE HANAGAMI
(http://www.youtube.com/kylehanagami)

[BLACKPINK - 'PARTITION (Beyonce)' DANCE COVER 0812 SBS PARTY ]

#BLACKPINK #PARTYPEOPLE #BEYONCE #PARITION #DANCECOVER #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-08-13T08:27:47Z,48967095,1231388,,30781,PT1M56S,hd,false
534,RczrR4FVKzg,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST) Remix ver.' 0723 SBS Inkigayo,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST) Remix ver.' 0723 SBS Inkigayo]

*NAVER TVcast로 보기 :

Download on iTunes @ http://smarturl.it/BLACKPINK_3RD

Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V @ https://youtu.be/Amq-qlqbjYA

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-07-23T06:14:41Z,20951843,625808,,19605,PT3M32S,hd,false
535,5_O9MbCeOrk,BLACKPINK,BLACKPINK - AS IF IT'S YOUR LAST (JP Ver.) M/V,"BLACKPINK
2017.08.30 JAPAN DEBUT!!
「AS IF IT'S YOUR LAST (JP Ver.)」 from JAPAN DEBUT MINI ALBUM『BLACKPINK』


[BLACKPINK JAPAN OFFICIAL WEBSITE] http://ygex.jp/blackpink/
[YGEX OFFICIAL SHOP] http://shop.mu-mo.net/a/list1/?jsiteid=YGSP&categ_id=30605

BALCKPINK PREMIUM JAPAN SHOWCASE
2017.07.20 @NIPPON BUDOKAN

Thank you, tickets are sold out!

全世界が注目!! アジアに舞い降りた”次世代ガールクラッシュ”グループ「BLACKPINK」が遂に日本デビュー!
YouTubeで1億回超再生を記録した「BOOMBAYAH」をはじめ、これまで発表した作品すべてを日本語Ver.でCDパッケージとしてリリース!

-------------------------------------------------------
JAPAN DEBUT MINI ALBUM『BLACKPINK』
2017.08.30 On Sale

[Mini ALBUM+DVD＋スマプラムービー&ミュージック] 
AVCY-58498/B 
\4,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  
07 BOOMBAYAH -KR Ver.-  
08 WHISTLE -KR Ver.-  
09 PLAYING WITH FIRE -KR Ver.-  
10 STAY -KR Ver.-  
11 AS IF IT'S YOUR LAST -KR Ver.-  
12 WHISTLE (Acoustic Ver.) -KR Ver.-

DVD
01 BOOMBAYAH -Music Video-  
02 WHISTLE -Music Video-  
03 PLAYING WITH FIRE -Music Video-  
04 STAY -Music Video-  
05 AS IF IT'S YOUR LAST -Music Video-  
06 MAKING MOVIE

[Mini ALBUM+スマプラミュージック] 
AVCY-58499  
\2,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  

[PLAYBUTTON] 
AVZY-58501
\2,400+税

PLAYBUTTON
AVCY-58499と同様","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink', '일본', '데뷔']",2017-07-17T08:00:00Z,7171012,351956,,11492,PT2M41S,hd,false
536,Dojlbb44LpA,BLACKPINK,BLACKPINK - STAY (JP Ver.) M/V,"BLACKPINK
2017.08.30 JAPAN DEBUT!!
「STAY (JP Ver.)」 from JAPAN DEBUT MINI ALBUM『BLACKPINK』


[BLACKPINK JAPAN OFFICIAL WEBSITE] http://ygex.jp/blackpink/
[YGEX OFFICIAL SHOP] http://shop.mu-mo.net/a/list1/?jsiteid=YGSP&categ_id=30605

BALCKPINK PREMIUM JAPAN SHOWCASE
2017.07.20 @NIPPON BUDOKAN

Thank you, tickets are sold out!

全世界が注目!! アジアに舞い降りた”次世代ガールクラッシュ”グループ「BLACKPINK」が遂に日本デビュー!
YouTubeで1億回超再生を記録した「BOOMBAYAH」をはじめ、これまで発表した作品すべてを日本語Ver.でCDパッケージとしてリリース!

-------------------------------------------------------
JAPAN DEBUT MINI ALBUM『BLACKPINK』
2017.08.30 On Sale

[Mini ALBUM+DVD＋スマプラムービー&ミュージック] 
AVCY-58498/B 
\4,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  
07 BOOMBAYAH -KR Ver.-  
08 WHISTLE -KR Ver.-  
09 PLAYING WITH FIRE -KR Ver.-  
10 STAY -KR Ver.-  
11 AS IF IT'S YOUR LAST -KR Ver.-  
12 WHISTLE (Acoustic Ver.) -KR Ver.-

DVD
01 BOOMBAYAH -Music Video-  
02 WHISTLE -Music Video-  
03 PLAYING WITH FIRE -Music Video-  
04 STAY -Music Video-  
05 AS IF IT'S YOUR LAST -Music Video-  
06 MAKING MOVIE

[Mini ALBUM+スマプラミュージック] 
AVCY-58499  
\2,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  

[PLAYBUTTON] 
AVZY-58501
\2,400+税

PLAYBUTTON
AVCY-58499と同様","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-07-16T08:00:00Z,3828000,178166,,4734,PT3M8S,hd,false
537,vW1PeCzs7Sg,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0716 SBS Inkigayo  : NO.1 OF THE WEEK,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0716 SBS Inkigayo]

*NAVER TVcast로 보기 : 

Download on iTunes @ http://smarturl.it/BLACKPINK_3RD

Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V @ https://youtu.be/Amq-qlqbjYA

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink', '인기가요', '인가']",2017-07-16T05:03:17Z,4607770,204662,,6750,PT5M37S,hd,false
538,5gt8P6dwuCY,BLACKPINK,BLACKPINK - PLAYING WITH FIRE (JP Ver.) M/V,"BLACKPINK
2017.08.30 JAPAN DEBUT!!
「PLAYING WITH FIRE (JP Ver.)」 from JAPAN DEBUT MINI ALBUM『BLACKPINK』


[BLACKPINK JAPAN OFFICIAL WEBSITE] http://ygex.jp/blackpink/
[YGEX OFFICIAL SHOP] http://shop.mu-mo.net/a/list1/?jsiteid=YGSP&categ_id=30605

BALCKPINK PREMIUM JAPAN SHOWCASE
2017.07.20 @NIPPON BUDOKAN

Thank you, tickets are sold out!

全世界が注目!! アジアに舞い降りた”次世代ガールクラッシュ”グループ「BLACKPINK」が遂に日本デビュー!
YouTubeで1億回超再生を記録した「BOOMBAYAH」をはじめ、これまで発表した作品すべてを日本語Ver.でCDパッケージとしてリリース!

-------------------------------------------------------
JAPAN DEBUT MINI ALBUM『BLACKPINK』
2017.08.30 On Sale

[Mini ALBUM+DVD＋スマプラムービー&ミュージック] 
AVCY-58498/B 
\4,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  
07 BOOMBAYAH -KR Ver.-  
08 WHISTLE -KR Ver.-  
09 PLAYING WITH FIRE -KR Ver.-  
10 STAY -KR Ver.-  
11 AS IF IT'S YOUR LAST -KR Ver.-  
12 WHISTLE (Acoustic Ver.) -KR Ver.-

DVD
01 BOOMBAYAH -Music Video-  
02 WHISTLE -Music Video-  
03 PLAYING WITH FIRE -Music Video-  
04 STAY -Music Video-  
05 AS IF IT'S YOUR LAST -Music Video-  
06 MAKING MOVIE

[Mini ALBUM+スマプラミュージック] 
AVCY-58499  
\2,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  

[PLAYBUTTON] 
AVZY-58501
\2,400+税

PLAYBUTTON
AVCY-58499と同様","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-07-15T08:00:01Z,4432005,209709,,7344,PT2M32S,hd,false
539,rCr57C1F_38,BLACKPINK,BLACKPINK​ - WHISTLE (JP Ver.) M/V,"BLACKPINK
2017.08.30 JAPAN DEBUT!!
「WHISTLE (JP Ver.)」 from JAPAN DEBUT MINI ALBUM『BLACKPINK』


[BLACKPINK JAPAN OFFICIAL WEBSITE] http://ygex.jp/blackpink/
[YGEX OFFICIAL SHOP] http://shop.mu-mo.net/a/list1/?jsiteid=YGSP&categ_id=30605

BALCKPINK PREMIUM JAPAN SHOWCASE
2017.07.20 @NIPPON BUDOKAN

Thank you, tickets are sold out!

全世界が注目!! アジアに舞い降りた”次世代ガールクラッシュ”グループ「BLACKPINK」が遂に日本デビュー!
YouTubeで1億回超再生を記録した「BOOMBAYAH」をはじめ、これまで発表した作品すべてを日本語Ver.でCDパッケージとしてリリース!

-------------------------------------------------------
JAPAN DEBUT MINI ALBUM『BLACKPINK』
2017.08.30 On Sale

[Mini ALBUM+DVD＋スマプラムービー&ミュージック] 
AVCY-58498/B 
\4,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  
07 BOOMBAYAH -KR Ver.-  
08 WHISTLE -KR Ver.-  
09 PLAYING WITH FIRE -KR Ver.-  
10 STAY -KR Ver.-  
11 AS IF IT'S YOUR LAST -KR Ver.-  
12 WHISTLE (Acoustic Ver.) -KR Ver.-

DVD
01 BOOMBAYAH -Music Video-  
02 WHISTLE -Music Video-  
03 PLAYING WITH FIRE -Music Video-  
04 STAY -Music Video-  
05 AS IF IT'S YOUR LAST -Music Video-  
06 MAKING MOVIE

[Mini ALBUM+スマプラミュージック] 
AVCY-58499  
\2,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  

[PLAYBUTTON] 
AVZY-58501
\2,400+税

PLAYBUTTON
AVCY-58499と同様","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-07-14T08:00:04Z,4660300,263766,,9031,PT2M51S,hd,false
540,RHpwpBnfLco,BLACKPINK,BLACKPINK - BOOMBAYAH (JP Ver.) M/V,"BLACKPINK
2017.08.30 JAPAN DEBUT!!
「BOOMBAYAH (JP Ver.) M/V」 from JAPAN DEBUT MINI ALBUM『BLACKPINK』


[BLACKPINK JAPAN OFFICIAL WEBSITE] http://ygex.jp/blackpink/
[YGEX OFFICIAL SHOP] http://shop.mu-mo.net/a/list1/?jsiteid=YGSP&categ_id=30605

BALCKPINK PREMIUM JAPAN SHOWCASE
2017.07.20 @NIPPON BUDOKAN

Thank you, tickets are sold out!

全世界が注目!! アジアに舞い降りた”次世代ガールクラッシュ”グループ「BLACKPINK」が遂に日本デビュー!
YouTubeで1億回超再生を記録した「BOOMBAYAH」をはじめ、これまで発表した作品すべてを日本語Ver.でCDパッケージとしてリリース!

-------------------------------------------------------
JAPAN DEBUT MINI ALBUM『BLACKPINK』
2017.08.30 On Sale

[Mini ALBUM+DVD＋スマプラムービー&ミュージック] 
AVCY-58498/B 
\4,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  
07 BOOMBAYAH -KR Ver.-  
08 WHISTLE -KR Ver.-  
09 PLAYING WITH FIRE -KR Ver.-  
10 STAY -KR Ver.-  
11 AS IF IT'S YOUR LAST -KR Ver.-  
12 WHISTLE (Acoustic Ver.) -KR Ver.-

DVD
01 BOOMBAYAH -Music Video-  
02 WHISTLE -Music Video-  
03 PLAYING WITH FIRE -Music Video-  
04 STAY -Music Video-  
05 AS IF IT'S YOUR LAST -Music Video-  
06 MAKING MOVIE

[Mini ALBUM+スマプラミュージック] 
AVCY-58499  
\2,400+税

CD
01 BOOMBAYAH  
02 WHISTLE  
03 PLAYING WITH FIRE  
04 STAY  
05 AS IF IT'S YOUR LAST  
06 WHISTLE (Acoustic Ver.)  

[PLAYBUTTON] 
AVZY-58501
\2,400+税

PLAYBUTTON
AVCY-58499と同様

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink', '붐바야']",2017-07-13T08:00:01Z,7711341,378905,,13535,PT3M14S,hd,false
541,ZL8LqlKtpVE,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0709 SBS Inkigayo  : NO.1 OF THE WEEK,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0709 SBS Inkigayo]

*NAVER TVcast로 보기 : http://tv.naver.com/v/1843042

Download on iTunes @ http://smarturl.it/BLACKPINK_3RD

Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V @ https://youtu.be/Amq-qlqbjYA

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink', '인기가요', '인가']",2017-07-09T06:18:01Z,4526851,212047,,6448,PT5M13S,hd,false
542,SsyInQXEIs4,BLACKPINK,BLACKPINK - ICE CREAM EVENT DAY,"#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #아이스크림이벤트 #ICECREAMEVENT #팬이벤트 #FANEVENT #20170701 #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-07-08T05:00:03Z,3504336,362525,,10976,PT2M4S,hd,false
543,fWOAe_xXTQs,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0702 SBS Inkigayo  : NO.1 OF THE WEEK,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0702 SBS Inkigayo]

*NAVER TVcast로 보기 : http://tv.naver.com/v/1822315

Download on iTunes @ http://smarturl.it/BLACKPINK_3RD

Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V @ https://youtu.be/Amq-qlqbjYA

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink', '인기가요', '인가']",2017-07-02T05:35:11Z,7139205,308496,,11332,PT5M17S,hd,false
544,TWRSR7y1288,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0625 SBS Inkigayo,"Copyrightⓒ2017 SBS Contents Hub Co., Ltd. & YG Entertainment Inc. All rights reserved.

[BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ 0625 SBS Inkigayo]

*NAVER TVcast로 보기 :

Download on iTunes @ http://smarturl.it/BLACKPINK_3RD

Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V @ https://youtu.be/Amq-qlqbjYA

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-06-25T06:00:32Z,31783002,751828,,23555,PT4M,hd,false
545,hKUJmA9O6iA,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ DANCE PRACTICE VIDEO,"Download on iTunes @ http://smarturl.it/BLACKPINK_3RD

Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V @ https://youtu.be/Amq-qlqbjYA

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #DANCEPRACTICEVIDEO #안무영상 #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-06-24T13:00:04Z,284247232,3071532,,76195,PT3M38S,hd,false
546,ApzONNuuUGw,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ M/V BEHIND THE SCENES FULL VER.,"Download on iTunes @ http://smarturl.it/BLACKPINK_3RD

Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V @ https://youtu.be/Amq-qlqbjYA

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #MV #BEHINDTHESCENES #FULLVERSION #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpink']",2017-06-23T00:00:00Z,9685806,462280,,8321,PT3M32S,hd,false
547,Amq-qlqbjYA,BLACKPINK,BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V,"BLACKPINK - 마지막처럼 (AS IF IT'S YOUR LAST)

너 뭔데 자꾸 생각나
자존심 상해 애가 타
얼굴이 뜨겁고 가슴은 계속 뛰어
내 몸이 맘대로 안 돼 어지러워
넌 한 줌의 모래 같아
잡힐 듯 잡히지 않아
넌 쉽지 않은 걸 그래서 더 끌려
내 맘이 맘대로 안 돼 어이없어
지금 너를 원하는
내 숨결이 느껴지니
널 바라보고 있어도 missing you
서툰 날 won’t you set me free
Baby 날 터질 것처럼 안아줘
그만 생각해 뭐가 그리 어려워
거짓말처럼 키스해줘 내가 너에게
마지막 사랑인 것처럼
마지막처럼 마-마-마지막처럼
마지막 밤인 것처럼 love
마지막처럼 마-마-마지막처럼
내일 따윈 없는 것처럼
Uh I'ma fall in love baby
You gon finna catch me
Uh give you all of this baby
Call me pretty and nasty
Cause we gonna get it my love
you can bet it on
black we gon double the stack
on them whoa
I be the Bonnie
and you be my Clyde
We ride or die
Xs and Os
시간은 흘러가는데 마음만 급해지지
내 세상은 너 하나만 missing you
서툰 날 won’t you set me free
Baby 날 터질 것처럼 안아줘
그만 생각해 뭐가 그리 어려워
거짓말처럼 키스해줘 내가 너에게
마지막 사랑인 것처럼
마지막처럼 마-마-마지막처럼
마지막 밤인 것처럼 love
마지막처럼 마-마-마지막처럼
내일 따윈 없는 것처럼
One two three 새로운 시작이야
절대 뒤돌아보진 않을 거니까
날 너에게 던지면 너는 날 꼭 잡아줘
세상은 우릴 꺾지 못할 테니까
BLACKPINK in your area
Baby 날 터질 것처럼 안아줘
그만 생각해 뭐가 그리 어려워
거짓말처럼 키스해줘 내가 너에게
마지막 사랑인 것처럼
마지막처럼 마-마-마지막처럼
마지막 밤인 것처럼 love
마지막처럼 마-마-마지막처럼
내일 따윈 없는 것처럼 love

Download on iTunes @ http://smarturl.it/BLACKPINK_3RD
Download on AppleMusic @ http://smarturl.it/3RD_BLACKPINK

#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO', 'blackpinkm/v', 'blackpinkmv', 'blackpink']",2017-06-22T09:00:01Z,1332070759,13301608,,1658813,PT3M37S,hd,true
548,HlsxEGd0MLw,BLACKPINK,BLACKPINK - ‘마지막처럼 (AS IF IT’S YOUR LAST)’ M/V BEHIND THE SCENES PREVIEW,"#BLACKPINK #블랙핑크 #마지막처럼 #ASIFITSYOURLAST #MV #BEHINDTHESCENES #PREVIEW #FULLVERSION #TOBERELEASEDON #VCOMEBACKLIVE #NEWRELEASE #20170622 #6PM #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO']",2017-06-21T01:20:03Z,5884176,333509,,19246,PT1M49S,hd,false
549,_gpltTuUd48,BLACKPINK,BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V TEASER,"#BLACKPINK #블랙핑크 #20170622 #6PM #마지막처럼 #ASIFITSYOURLAST #MV #TEASER #COMEBACK #NEWRELEASE #YG

More about BLACKPINK @
http://www.blackpinkofficial.com/
http://www.facebook.com/BLACKPINKOFFICIAL
http://www.youtube.com/BLACKPINKOFFICIAL
http://www.instagram.com/BLACKPINKOFFICIAL
http://www.twitter.com/ygent_official","['블랙핑크', '블핑', '제니', '리사', '로제', '지수', 'JENNI', 'LISA', 'ROSE', 'JISOO']",2017-06-20T01:00:02Z,22672440,1314429,,38579,PT20S,hd,false
